0.46939	32.079
0.57143	34.107
0.59184	32.751
0.16327	96.443
0.30612	45.383
0.12245	28.337
0.40816	38.63
0.18367	153.9
0.81633	40.442
0.44898	65.565
0.46939	32.248
0.36735	26.338
0.5102	85.661
0.12245	104.14
0.44898	34.027
0.42857	15.027
0.30612	17.554
0.18367	20.231
0.5102	40.863
0.40816	24.862
0.81633	22.067
0.18367	40.472
0.5102	22.652
0.85714	22.765
0.40816	16.616
0.18367	13.163
0.83673	83.587
0.14286	15.76
0.65306	21.278
0.14286	14.709
0.97959	16.888
0.67347	18.604
0.55102	49.989
0.22449	20.052
0.30612	11.63
0.18367	13.314
0.67347	12.166
0.93878	20.919
0.81633	43.991
0.14286	17.93
0.95918	10.341
0.2449	10.561
0.20408	41.145
0.5102	10.965
0.12245	16.257
0.20408	24.609
0.67347	63.244
0.95918	29.918
0.61224	9.3148
0.28571	7.13
0.20408	8.4582
0.28571	7.3466
0	0
0.85714	14.864
0.18367	6.9741
0.081633	9.7422
0.10204	41.156
0.57143	11.468
0.16327	10.673
0.59184	19.69
0.28571	6.2789
0.87755	11.476
1	8.5894
0.83673	8.9231
1	7.1992
0.7551	6.538
0.38776	6.5783
0.10204	8.1754
0.14286	6.5692
0.10204	5.9071
0.20408	5.0712
0.16327	5.7663
0.7551	4.3892
0.63265	11.248
0.65306	8.5955
0.95918	5.1027
0.32653	6.9787
0.14286	6.411
0.34694	5.7406
0.57143	5.126
