1	1	-2.756	0.419	1.804	771	774
1	1	0.385	-0.419	1.804	774	771
1	1	-2.862	0.395	2.123	741	755
1	1	0.280	-0.395	2.123	755	741
1	1	2.949	-0.417	2.470	755	849
1	1	-0.193	0.417	2.470	849	755
1	1	3.098	0.033	2.840	737	746
1	1	-0.044	-0.033	2.840	746	737
1	1	2.621	0.800	3.197	755	768
1	1	-0.521	-0.800	3.197	768	755
1	1	-1.970	-1.352	3.376	768	849
1	1	1.171	1.352	3.376	849	768
1	1	-2.830	-0.041	3.461	775	793
1	1	0.312	0.041	3.461	793	775
1	1	-2.361	0.809	3.655	692	694
1	1	0.780	-0.809	3.655	694	692
1	1	2.455	0.061	3.659	767	781
1	1	-0.687	-0.061	3.659	781	767
1	1	-2.981	0.341	3.712	743	763
1	1	0.160	-0.341	3.712	763	743
1	1	-2.609	-0.042	4.020	763	782
1	1	0.533	0.042	4.020	782	763
1	1	-3.115	-0.045	4.105	741	849
1	1	0.026	0.045	4.105	849	741
1	1	-3.034	1.419	4.151	716	721
1	1	0.107	-1.419	4.151	721	716
1	1	1.517	-1.308	4.251	781	782
1	1	-1.624	1.308	4.251	782	781
1	1	-1.473	0.377	4.332	769	772
1	1	1.668	-0.377	4.332	772	769
1	1	-1.290	0.006	4.377	774	849
1	1	1.852	-0.006	4.377	849	774
1	1	1.647	-0.367	4.440	731	734
1	1	-1.495	0.367	4.440	734	731
1	1	3.016	-0.790	4.457	743	761
1	1	-0.126	0.790	4.457	761	743
1	1	-1.916	1.345	4.524	761	763
1	1	1.226	-1.345	4.524	763	761
1	1	-2.702	-0.851	4.643	764	781
1	1	0.439	0.851	4.643	781	764
1	1	2.463	0.751	4.653	765	782
1	1	-0.679	-0.751	4.653	782	765
1	1	2.748	0.386	4.677	749	772
1	1	-0.394	-0.386	4.677	772	749
1	1	1.872	0.878	4.794	743	745
1	1	-1.269	-0.878	4.794	745	743
1	1	2.689	1.186	4.801	691	693
1	1	-0.453	-1.186	4.801	693	691
1	1	-2.350	1.258	4.806	766	773
1	1	0.791	-1.258	4.806	773	766
1	1	-1.635	0.156	4.894	771	849
1	1	1.506	-0.156	4.894	849	771
1	1	2.994	0.679	4.955	741	768
1	1	-0.148	-0.679	4.955	768	741
1	1	-2.202	-0.516	4.958	745	763
1	1	0.940	0.516	4.958	763	745
1	1	2.700	1.330	5.044	790	795
1	1	-0.442	-1.330	5.044	795	790
1	1	-3.134	0.646	5.059	735	761
1	1	0.007	-0.646	5.059	761	735
